
> admin_web@0.1.0 dev
> next dev

▲ Next.js 16.2.11 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://169.254.0.21:3000
- Environments: .env
✓ Ready in 597ms
⚠ Warning: Next.js inferred your workspace root, but it may not be correct.
 We detected multiple lockfiles and selected the directory of /home/user/package-lock.json as the root directory.
 To silence this warning, set `turbopack.root` in your Next.js config, or consider removing one of the lockfiles if it's not needed.
   See https://nextjs.org/docs/app/api-reference/config/next-config-js/turbopack#root-directory for more information.
 Detected additional lockfiles: 
   * /home/user/admin_web/package-lock.json

 GET /api/public/healing-quotes 200 in 21ms (next.js: 10ms, application-code: 11ms)
 GET /api/public/pass/policies 200 in 37ms (next.js: 23ms, application-code: 14ms)
 GET /api/public/page-configs/home 200 in 67ms (next.js: 50ms, application-code: 17ms)
 GET /api/public/attendance/status?userId=15 200 in 43ms (next.js: 33ms, application-code: 10ms)
 GET /api/public/wallet?userId=15 200 in 33ms (next.js: 22ms, application-code: 11ms)
 GET /api/public/notifications?userId=15&limit=50 200 in 41ms (next.js: 35ms, application-code: 6ms)
 GET /api/public/wishes/my 200 in 48ms (next.js: 35ms, application-code: 13ms)
 GET /api/public/pass/policies 200 in 19ms (next.js: 5ms, application-code: 15ms)
 GET /api/public/attendance/status?userId=15 200 in 16ms (next.js: 5ms, application-code: 10ms)
 GET /api/public/wallet?userId=15 200 in 31ms (next.js: 18ms, application-code: 13ms)
 GET /api/public/pass/status?userId=15 200 in 17ms (next.js: 5ms, application-code: 12ms)
 GET /api/public/wallet?userId=15 200 in 18ms (next.js: 4ms, application-code: 14ms)
 GET /api/public/wallet?userId=15 200 in 21ms (next.js: 5ms, application-code: 16ms)
 GET /api/public/wallet?userId=15 200 in 20ms (next.js: 6ms, application-code: 14ms)
 GET /api/public/pass/status?userId=15 200 in 34ms (next.js: 22ms, application-code: 12ms)
 GET /api/public/wallet?userId=15 200 in 20ms (next.js: 5ms, application-code: 15ms)
 GET /api/public/wallet?userId=15 200 in 21ms (next.js: 5ms, application-code: 17ms)
 GET /api/public/wishes/my 200 in 19ms (next.js: 5ms, application-code: 14ms)
 OPTIONS /api/public/wishes/pending-openings 200 in 13ms (next.js: 4ms, application-code: 8ms)
 GET /api/public/wishes/pending-openings 200 in 25ms (next.js: 5ms, application-code: 20ms)
 OPTIONS /api/public/wishes 200 in 401ms (next.js: 392ms, application-code: 9ms)
 GET /api/public/wishes 200 in 38ms (next.js: 5ms, application-code: 33ms)
 OPTIONS /api/public/wishes/w_23/support 200 in 1377ms (next.js: 1360ms, application-code: 17ms)
 OPTIONS /api/public/wishes/w_23/comments 200 in 56ms (next.js: 45ms, application-code: 10ms)
 GET /api/public/wishes/w_23/comments 200 in 63ms (next.js: 7ms, application-code: 57ms)
 POST /api/public/wishes/w_23/support 200 in 83ms (next.js: 44ms, application-code: 39ms)
 OPTIONS /api/public/wishes/w_23 200 in 1548ms (next.js: 1532ms, application-code: 16ms)
 GET /api/public/wishes/w_23 200 in 68ms (next.js: 44ms, application-code: 24ms)
 OPTIONS /api/public/wishes/w_23/comments 200 in 73ms (next.js: 58ms, application-code: 15ms)
 GET /api/public/wishes/w_23/comments 200 in 28ms (next.js: 6ms, application-code: 22ms)
 OPTIONS /api/public/wishes/w_23/comments 200 in 59ms (next.js: 48ms, application-code: 11ms)
 POST /api/public/wishes/w_23/comments 200 in 39ms (next.js: 8ms, application-code: 32ms)
 GET /api/public/pass/policies 200 in 27ms (next.js: 7ms, application-code: 19ms)
 OPTIONS /api/public/auth/me 200 in 20ms (next.js: 13ms, application-code: 8ms)
 GET /api/public/wallet?userId=15 200 in 36ms (next.js: 20ms, application-code: 16ms)
 GET /api/public/intro-config 200 in 40ms (next.js: 32ms, application-code: 8ms)
 GET /api/public/healing-quotes 200 in 33ms (next.js: 21ms, application-code: 11ms)
